log_date,active_tname,fans_label,uu,uu_non,uu_asc,uu_des,uu_month_ratio,uu_non_month_ratio,uu_asc_month_ratio,uu_des_month_ratio
20190430,电影,1,47,44,0,0,1.068181818,1,,
20190430,电影,2,26,25,1,0,1.130434783,1.086956522,0.043478261,
20190430,电影,3,13,13,0,0,1,1,,
20190430,电影,4,7,7,0,0,1,1,,
20190430,电影,5,1,1,0,0,1,1,,
20190430,电视剧,1,50,47,0,0,1,0.94,,
20190430,电视剧,2,15,15,0,0,0.9375,0.9375,,
20190430,电视剧,3,16,15,1,0,1.066666667,1,0.066666667,
20190430,电视剧,4,4,4,0,0,1,1,,
20190430,电视剧,5,4,4,0,0,1,1,,
20190430,番剧,1,3077,3038,0,3,0.999025974,0.986363636,,0.000974026
20190430,番剧,2,1780,1729,41,0,1.002816901,0.974084507,0.023098592,
20190430,番剧,3,770,754,15,1,1.002604167,0.981770833,0.01953125,0.001302083
20190430,番剧,4,140,135,5,0,1.037037037,1,0.037037037,
20190430,番剧,5,17,17,0,0,1,1,,
20190430,知识,1,67741,62390,0,24,1.061504952,0.977654507,,0.000376081
20190430,知识,2,16070,14426,1339,10,1.070690919,0.961156639,0.089213139,0.000666267
20190430,知识,3,6398,5891,471,1,1.058395368,0.9745244,0.077915633,0.000165426
20190430,知识,4,1323,1218,103,0,1.076484947,0.991049634,0.083807974,
20190430,知识,5,181,171,10,0,1.058479532,1,0.058479532,
20190430,纪录片,1,13509,12319,0,2,1.086981011,0.991229482,,0.000160927
20190430,纪录片,2,1291,1208,73,1,1.04534413,0.978137652,0.059109312,0.000809717
20190430,纪录片,3,448,419,27,0,1.061611374,0.992890995,0.063981043,
20190430,纪录片,4,106,102,3,0,1.029126214,0.990291262,0.029126214,
20190430,纪录片,5,19,19,0,0,1,1,,
20190430,舞蹈,1,44512,42193,0,26,1.041898788,0.987617621,,0.000608586
20190430,舞蹈,2,8442,8088,298,7,1.025634795,0.982626655,0.036204592,0.000850443
20190430,舞蹈,3,2874,2756,108,0,1.024964337,0.982881598,0.038516405,
20190430,舞蹈,4,645,609,36,0,1.045380875,0.987034036,0.05834684,
20190430,舞蹈,5,113,109,4,0,1.036697248,1,0.036697248,
20190430,音乐,0,1,1,0,0,1,1,,
20190430,音乐,1,248342,232029,0,68,1.060624309,0.9909544,,0.000290416
20190430,音乐,2,28283,26542,1471,11,1.04620108,0.981800695,0.054412961,0.000406895
20190430,音乐,3,8236,7767,405,2,1.049305644,0.989552809,0.05159893,0.00025481
20190430,音乐,4,1487,1410,73,0,1.045710267,0.991561181,0.051336146,
20190430,音乐,5,224,211,12,0,1.061611374,1,0.056872038,
20190430,鬼畜,1,12168,11918,0,9,1.005869224,0.985202943,,0.000743986
20190430,鬼畜,2,3307,3165,125,2,1.023205446,0.979269802,0.038675743,0.000618812
20190430,鬼畜,3,1304,1242,58,0,1.030015798,0.981042654,0.045813586,
20190430,鬼畜,4,374,357,17,0,1.033149171,0.986187845,0.046961326,
20190430,鬼畜,5,72,68,4,0,1.058823529,1,0.058823529,
20190531,动画,0,4,4,0,0,1,1,,
20190531,动画,1,174616,167488,0,66,1.03062676,0.988555543,,0.000389548
20190531,动画,2,26178,24850,1110,12,1.031198298,0.978886,0.043724888,0.000472701
20190531,动画,3,8939,8473,409,3,1.040023269,0.985805701,0.047585806,0.00034904
20190531,动画,4,1610,1512,94,0,1.052975801,0.988881622,0.06147809,
20190531,动画,5,181,168,13,0,1.083832335,1.005988024,0.077844311,
20190531,国创,1,13712,13075,0,5,1.032841217,0.984859898,,0.000376619
20190531,国创,2,2706,2605,86,0,1.020746888,0.982648057,0.032440588,
20190531,国创,3,1015,980,31,0,1.033604888,0.99796334,0.031568228,
20190531,国创,4,221,210,10,0,1.04245283,0.990566038,0.047169811,
20190531,国创,5,50,47,3,0,1.063829787,1,0.063829787,
20190531,娱乐,1,216202,205517,0,105,1.042897318,0.991355899,,0.00050649
20190531,娱乐,2,39311,37432,1561,26,1.032950574,0.983577266,0.041017421,0.000683186
20190531,娱乐,3,11795,11295,452,1,1.034739889,0.990876393,0.039652601,8.77E-05
20190531,娱乐,4,1357,1298,57,0,1.033511043,0.988575781,0.043412034,
20190531,娱乐,5,79,75,4,0,1.025974026,0.974025974,0.051948052,
20190531,广告,1,13628,12906,0,1,1.041577499,0.986395598,,7.64E-05
20190531,广告,2,494,455,37,0,1.066954644,0.982721382,0.079913607,
20190531,广告,3,103,97,5,0,1.03,0.97,0.05,
20190531,广告,4,16,15,1,0,1.142857143,1.071428571,0.071428571,
20190531,广告,5,1,1,0,0,1,1,,
20190531,影视,1,247911,233394,0,65,1.053510341,0.991819615,,0.000276221
20190531,影视,2,27945,26266,1342,22,1.04315204,0.980477061,0.050095188,0.000821233
20190531,影视,3,8594,8049,490,2,1.057983504,0.990890065,0.060322541,0.000246214
20190531,影视,4,1467,1398,67,0,1.041163946,0.992193045,0.047551455,
20190531,影视,5,181,173,8,0,1.046242775,1,0.046242775,
20190531,数码,1,29046,26935,0,9,1.065751816,0.988295296,,0.000330227
20190531,数码,2,3688,3377,267,1,1.061294964,0.971798561,0.076834532,0.00028777
20190531,数码,3,1458,1320,125,1,1.088059701,0.985074627,0.093283582,0.000746269
20190531,数码,4,351,323,25,0,1.096875,1.009375,0.078125,
20190531,数码,5,66,64,2,0,1.03125,1,0.03125,
20190531,时尚,1,48859,45335,0,18,1.052383311,0.976479204,,0.000387705
20190531,时尚,2,7546,7016,397,5,1.03369863,0.96109589,0.054383562,0.000684932
20190531,时尚,3,4478,4160,277,3,1.048957601,0.974467088,0.06488639,0.000702741
20190531,时尚,4,1552,1456,93,0,1.051490515,0.986449864,0.06300813,
20190531,时尚,5,279,261,18,0,1.073076923,1.003846154,0.069230769,
20190531,游戏,0,3,3,0,0,1,1,,
20190531,游戏,1,1232701,1158983,0,378,1.054922325,0.991835847,,0.000323485
20190531,游戏,2,91562,85888,4748,65,1.044620141,0.979886139,0.054169376,0.000741577
20190531,游戏,3,29713,27620,1770,9,1.058947218,0.984354396,0.063081364,0.000320753
20190531,游戏,4,5062,4788,265,0,1.047382578,0.990689013,0.054831368,
20190531,游戏,5,619,587,32,0,1.050933786,0.996604414,0.054329372,
20190531,生活,0,5,5,0,0,1,1,,
20190531,生活,1,1099294,1002571,0,223,1.085030193,0.989562215,,0.000220106
20190531,生活,2,65414,59752,4433,42,1.064732978,0.972573531,0.072155216,0.000683627
20190531,生活,3,23906,21762,1788,7,1.078060879,0.981375423,0.080631342,0.000315671
20190531,生活,4,5445,5058,360,2,1.065140845,0.98943662,0.070422535,0.000391236
20190531,生活,5,794,755,38,0,1.05026455,0.998677249,0.05026455,
20190531,电影,1,44,44,0,0,0.936170213,0.936170213,,
20190531,电影,2,25,25,0,0,0.961538462,0.961538462,,
20190531,电影,3,13,13,0,0,1,1,,
20190531,电影,4,6,6,0,0,0.857142857,0.857142857,,
20190531,电影,5,1,1,0,0,1,1,,
20190531,电视剧,1,47,47,0,0,0.94,0.94,,
20190531,电视剧,2,17,16,1,0,1.133333333,1.066666667,0.066666667,
20190531,电视剧,3,16,16,0,0,1,1,,
20190531,电视剧,4,4,4,0,0,1,1,,
20190531,电视剧,5,4,4,0,0,1,1,,
20190531,番剧,1,3071,3025,0,2,0.998050049,0.983100422,,0.000649984
20190531,番剧,2,1754,1726,22,1,0.985393258,0.969662921,0.012359551,0.000561798
20190531,番剧,3,782,755,26,1,1.015584416,0.980519481,0.033766234,0.001298701
20190531,番剧,4,136,135,1,0,0.971428571,0.964285714,0.007142857,
20190531,番剧,5,19,17,2,0,1.117647059,1,0.117647059,
20190531,知识,1,71713,66406,0,16,1.058635095,0.980292585,,0.000236194
20190531,知识,2,17150,15478,1360,5,1.067205974,0.96316117,0.084629745,0.000311139
20190531,知识,3,6734,6191,503,3,1.052516411,0.967646139,0.078618318,0.000468897
20190531,知识,4,1441,1299,138,0,1.089191232,0.98185941,0.10430839,
20190531,知识,5,185,177,8,0,1.022099448,0.977900552,0.044198895,
20190531,纪录片,1,14571,13379,0,2,1.078614257,0.990376786,,0.000148049
20190531,纪录片,2,1364,1272,82,0,1.056545314,0.985282727,0.063516654,
20190531,纪录片,3,459,436,22,0,1.024553571,0.973214286,0.049107143,
20190531,纪录片,4,111,104,7,0,1.047169811,0.981132075,0.066037736,
20190531,纪录片,5,20,19,1,0,1.052631579,1,0.052631579,
20190531,舞蹈,1,46982,44145,0,15,1.055490654,0.991755032,,0.000336988
20190531,舞蹈,2,8730,8330,321,7,1.034115139,0.986733002,0.038024165,0.000829187
20190531,舞蹈,3,2961,2832,109,3,1.030271399,0.985386221,0.037926235,0.001043841
20190531,舞蹈,4,680,648,29,0,1.054263566,1.004651163,0.04496124,
20190531,舞蹈,5,115,113,2,0,1.017699115,1,0.017699115,
20190531,音乐,0,1,1,0,0,1,1,,
20190531,音乐,1,264665,247080,0,77,1.065727907,0.994918298,,0.000310056
20190531,音乐,2,29386,27761,1328,18,1.038998692,0.981543683,0.046954001,0.000636425
20190531,音乐,3,8644,8137,453,1,1.049538611,0.987979602,0.055002428,0.000121418
20190531,音乐,4,1551,1477,71,0,1.043039677,0.99327505,0.047747142,
20190531,音乐,5,237,224,13,0,1.058035714,1,0.058035714,
20190531,鬼畜,1,12346,12057,0,9,1.014628534,0.990877712,,0.000739645
20190531,鬼畜,2,3360,3239,102,1,1.01602661,0.979437557,0.030843665,0.000302389
20190531,鬼畜,3,1356,1285,68,1,1.039877301,0.985429448,0.052147239,0.000766871
20190531,鬼畜,4,397,377,20,0,1.061497326,1.00802139,0.053475936,
20190531,鬼畜,5,72,71,1,0,1,0.986111111,0.013888889,
20190630,动画,0,4,4,0,0,1,1,,
20190630,动画,1,180041,172467,0,78,1.031068172,0.987692995,,0.000446694
20190630,动画,2,26939,25626,1113,21,1.029070212,0.978913592,0.042516617,0.0008022
20190630,动画,3,9296,8791,444,1,1.039937353,0.983443338,0.049669985,0.000111869
20190630,动画,4,1698,1597,100,0,1.054658385,0.991925466,0.062111801,
20190630,动画,5,197,182,15,0,1.08839779,1.005524862,0.082872928,
20190630,国创,1,14095,13494,0,7,1.027931739,0.984101517,,0.000510502
20190630,国创,2,2769,2652,94,1,1.023281596,0.980044346,0.03473762,0.000369549
20190630,国创,3,1047,1006,39,0,1.031527094,0.991133005,0.038423645,
20190630,国创,4,226,218,8,0,1.022624434,0.986425339,0.036199095,
20190630,国创,5,53,50,3,0,1.06,1,0.06,
20190630,娱乐,1,224994,214288,0,96,1.040665674,0.991147168,,0.000444029
20190630,娱乐,2,40553,38769,1510,23,1.03159421,0.98621251,0.038411641,0.000585078
20190630,娱乐,3,12143,11671,434,1,1.029504027,0.989487071,0.036795252,8.48E-05
20190630,娱乐,4,1432,1353,76,0,1.055268976,0.997052321,0.056005895,
20190630,娱乐,5,84,78,4,0,1.063291139,0.987341772,0.050632911,
20190630,广告,1,14313,13501,0,2,1.050264162,0.990680951,,0.000146757
20190630,广告,2,506,476,25,0,1.024291498,0.963562753,0.050607287,
20190630,广告,3,111,101,10,0,1.077669903,0.980582524,0.097087379,
20190630,广告,4,16,16,0,0,1,1,,
20190630,广告,5,1,1,0,0,1,1,,
20190630,影视,1,260074,245978,0,71,1.049061962,0.992202847,,0.000286393
20190630,影视,2,29220,27518,1427,16,1.045625335,0.984719986,0.051064591,0.000572553
20190630,影视,3,8990,8493,431,2,1.04607866,0.988247615,0.050151268,0.000232721
20190630,影视,4,1526,1453,71,0,1.040218132,0.990456714,0.048398091,
20190630,影视,5,190,182,8,0,1.049723757,1.005524862,0.044198895,
20190630,数码,1,31391,28893,0,10,1.080734008,0.994732493,,0.000344281
20190630,数码,2,3907,3609,259,2,1.059381779,0.978579176,0.070227766,0.000542299
20190630,数码,3,1510,1417,81,0,1.035665295,0.971879287,0.055555556,
20190630,数码,4,377,344,33,0,1.074074074,0.98005698,0.094017094,
20190630,数码,5,74,66,8,0,1.121212121,1,0.121212121,
20190630,时尚,1,51292,47888,0,19,1.049796353,0.980126486,,0.000388874
20190630,时尚,2,7821,7320,386,14,1.036443149,0.970050358,0.051152929,0.001855288
20190630,时尚,3,4628,4350,242,2,1.033497097,0.971415811,0.054041983,0.000446628
20190630,时尚,4,1629,1533,95,0,1.049613402,0.987757732,0.06121134,
20190630,时尚,5,290,279,10,0,1.039426523,1,0.035842294,
20190630,游戏,0,3,3,0,0,1,1,,
20190630,游戏,1,1298107,1221295,0,410,1.053059095,0.990747148,,0.000332603
20190630,游戏,2,95501,89644,4995,63,1.04302003,0.979052445,0.054553199,0.000688058
20190630,游戏,3,31143,29264,1599,15,1.048127082,0.984888769,0.053814829,0.00050483
20190630,游戏,4,5316,5014,292,0,1.050177795,0.990517582,0.05768471,
20190630,游戏,5,654,615,38,0,1.056542811,0.993537964,0.061389338,
20190630,生活,0,5,5,0,0,1,1,,
20190630,生活,1,1197379,1089255,0,242,1.089225448,0.990867775,,0.000220141
20190630,生活,2,69701,63873,4564,46,1.06553643,0.976442352,0.069770997,0.000703213
20190630,生活,3,25400,23445,1628,9,1.062494771,0.980716138,0.068100059,0.000376475
20190630,生活,4,5831,5385,415,1,1.070890725,0.988980716,0.076216713,0.000183655
20190630,生活,5,847,799,45,0,1.06675063,1.006297229,0.056675063,
20190630,电影,1,45,45,0,0,1.022727273,1.022727273,,
20190630,电影,2,27,26,0,0,1.08,1.04,,
20190630,电影,3,12,12,0,0,0.923076923,0.923076923,,
20190630,电影,4,7,6,1,0,1.166666667,1,0.166666667,
20190630,电影,5,1,1,0,0,1,1,,
20190630,电视剧,1,51,51,0,0,1.085106383,1.085106383,,
20190630,电视剧,2,17,17,0,0,1,1,,
20190630,电视剧,3,16,16,0,0,1,1,,
20190630,电视剧,4,4,4,0,0,1,1,,
20190630,电视剧,5,4,4,0,0,1,1,,
20190630,番剧,1,3111,3022,0,6,1.013025073,0.984044285,,0.001953761
20190630,番剧,2,1762,1719,34,0,1.004561003,0.98004561,0.019384265,
20190630,番剧,3,784,770,12,0,1.002557545,0.984654731,0.015345269,
20190630,番剧,4,135,132,3,0,0.992647059,0.970588235,0.022058824,
20190630,番剧,5,19,18,1,0,1,0.947368421,0.052631579,
20190630,知识,1,75160,70214,0,21,1.048066599,0.979097235,,0.000292834
20190630,知识,2,18085,16589,1272,5,1.05451895,0.96728863,0.074169096,0.000291545
20190630,知识,3,7030,6554,440,2,1.043956044,0.973269973,0.065340065,0.000297
20190630,知识,4,1551,1420,128,0,1.076335878,0.985426787,0.088827203,
20190630,知识,5,194,188,6,0,1.048648649,1.016216216,0.032432432,
20190630,纪录片,1,15413,14333,0,3,1.057786013,0.983666186,,0.000205888
20190630,纪录片,2,1427,1343,75,0,1.046187683,0.984604106,0.054985337,
20190630,纪录片,3,478,453,22,0,1.041394336,0.986928105,0.047930283,
20190630,纪录片,4,118,113,5,0,1.063063063,1.018018018,0.045045045,
20190630,纪录片,5,20,19,1,0,1,0.95,0.05,
20190630,舞蹈,1,48864,46452,0,20,1.040057895,0.988719084,,0.000425695
20190630,舞蹈,2,8933,8605,274,11,1.02325315,0.985681558,0.031386025,0.001260023
20190630,舞蹈,3,3015,2912,88,0,1.018237082,0.983451537,0.029719689,
20190630,舞蹈,4,717,674,42,0,1.054411765,0.991176471,0.061764706,
20190630,舞蹈,5,116,114,2,0,1.008695652,0.991304348,0.017391304,
20190630,音乐,0,1,1,0,0,1,1,,
20190630,音乐,1,279374,262243,0,76,1.055575917,0.990848809,,0.000287155
20190630,音乐,2,30462,28862,1358,14,1.036616076,0.98216838,0.046212482,0.000476417
20190630,音乐,3,9064,8548,455,3,1.048588616,0.988894031,0.052637668,0.000347062
20190630,音乐,4,1609,1541,65,0,1.037395229,0.993552547,0.041908446,
20190630,音乐,5,242,235,7,0,1.021097046,0.991561181,0.029535865,
20190630,鬼畜,1,12663,12267,0,10,1.025676332,0.993601166,,0.000809979
20190630,鬼畜,2,3449,3311,117,3,1.026488095,0.985416667,0.034821429,0.000892857
20190630,鬼畜,3,1428,1354,67,1,1.053097345,0.998525074,0.049410029,0.000737463
20190630,鬼畜,4,408,394,14,0,1.027707809,0.992443325,0.035264484,
20190630,鬼畜,5,74,73,1,0,1.027777778,1.013888889,0.013888889,
20190731,动画,0,4,4,0,0,1,1,,
20190731,动画,1,198456,185727,0,427,1.102282258,1.031581695,,0.002371682
20190731,动画,2,29388,27425,1414,237,1.090909091,1.018040759,0.052488957,0.008797654
20190731,动画,3,9875,9281,517,15,1.062284854,0.998386403,0.055615318,0.001613597
20190731,动画,4,1911,1768,129,1,1.125441696,1.041224971,0.075971731,0.000588928
20190731,动画,5,213,196,17,0,1.081218274,0.994923858,0.086294416,
20190731,国创,1,14714,13786,0,31,1.043916282,0.978077332,,0.002199361
20190731,国创,2,2820,2694,95,10,1.018418202,0.97291441,0.034308415,0.003611412
20190731,国创,3,1061,1009,46,0,1.013371538,0.963705826,0.043935053,
20190731,国创,4,241,227,14,0,1.066371681,1.004424779,0.061946903,
20190731,国创,5,55,54,1,0,1.037735849,1.018867925,0.018867925,
20190731,娱乐,1,239604,223303,0,257,1.064935065,0.992484244,,0.001142253
20190731,娱乐,2,41929,39831,1674,117,1.033930905,0.982196138,0.041279313,0.002885113
20190731,娱乐,3,12348,11858,442,8,1.016882154,0.976529688,0.036399572,0.000658816
20190731,娱乐,4,1498,1412,81,0,1.046089385,0.98603352,0.056564246,
20190731,娱乐,5,88,84,3,0,1.047619048,1,0.035714286,
20190731,广告,1,14887,14042,0,15,1.040103403,0.981066164,,0.001047998
20190731,广告,2,525,491,29,2,1.037549407,0.970355731,0.057312253,0.003952569
20190731,广告,3,114,104,7,0,1.027027027,0.936936937,0.063063063,
20190731,广告,4,16,16,0,0,1,1,,
20190731,广告,5,1,1,0,0,1,1,,
20190731,影视,1,272279,251355,0,498,1.046928951,0.966474926,,0.00191484
20190731,影视,2,29171,27305,1394,193,0.998323066,0.934462697,0.04770705,0.006605065
20190731,影视,3,8570,8055,432,8,0.953281424,0.895995551,0.048053393,0.000889878
20190731,影视,4,1469,1406,60,0,0.962647444,0.921363041,0.03931848,
20190731,影视,5,200,189,11,0,1.052631579,0.994736842,0.057894737,
20190731,数码,1,33754,31002,0,102,1.075276353,0.987607913,,0.003249339
20190731,数码,2,4156,3747,280,52,1.063731764,0.959047863,0.07166624,0.013309445
20190731,数码,3,1499,1373,105,7,0.992715232,0.909271523,0.069536424,0.004635762
20190731,数码,4,405,369,34,0,1.074270557,0.978779841,0.090185676,
20190731,数码,5,75,74,1,0,1.013513514,1,0.013513514,
20190731,时尚,1,54513,50121,0,253,1.062797317,0.977169929,,0.004932543
20190731,时尚,2,8113,7451,399,149,1.037335379,0.952691472,0.051016494,0.019051272
20190731,时尚,3,4574,4248,254,26,0.988331893,0.917891098,0.054883319,0.005617978
20190731,时尚,4,1688,1585,99,4,1.036218539,0.972989564,0.060773481,0.002455494
20190731,时尚,5,298,285,13,0,1.027586207,0.982758621,0.044827586,
20190731,游戏,0,5,3,0,2,1.666666667,1,,0.666666667
20190731,游戏,1,1408220,1288991,0,3041,1.084825827,0.992977466,,0.002342642
20190731,游戏,2,101083,92081,6318,1515,1.05844965,0.964188857,0.066156375,0.015863708
20190731,游戏,3,30261,28048,1898,77,0.971679029,0.900619722,0.060944675,0.002472466
20190731,游戏,4,5529,5161,348,1,1.04006772,0.970842739,0.065462754,0.000188111
20190731,游戏,5,705,655,49,0,1.077981651,1.001529052,0.074923547,
20190731,生活,0,8,5,0,3,1.6,1,,0.6
20190731,生活,1,1313941,1181380,0,2343,1.097347623,0.986638316,,0.001956774
20190731,生活,2,74521,66883,5220,917,1.069152523,0.959570164,0.074891322,0.013156196
20190731,生活,3,25182,22884,1852,55,0.991417323,0.900944882,0.072913386,0.002165354
20190731,生活,4,6229,5684,512,4,1.068255874,0.974789916,0.087806551,0.000685989
20190731,生活,5,902,846,54,0,1.064935065,0.998819362,0.063754427,
20190731,电影,1,41,41,0,0,0.911111111,0.911111111,,
20190731,电影,2,25,25,0,0,0.925925926,0.925925926,,
20190731,电影,3,14,13,1,0,1.166666667,1.083333333,0.083333333,
20190731,电影,4,8,8,0,0,1.142857143,1.142857143,,
20190731,电影,5,1,1,0,0,1,1,,
20190731,电视剧,1,47,47,0,0,0.921568627,0.921568627,,
20190731,电视剧,2,16,16,0,0,0.941176471,0.941176471,,
20190731,电视剧,3,15,15,0,0,0.9375,0.9375,,
20190731,电视剧,4,4,4,0,0,1,1,,
20190731,电视剧,5,4,4,0,0,1,1,,
20190731,番剧,1,3209,3103,0,2,1.031501125,0.99742848,,0.00064288
20190731,番剧,2,1789,1747,36,2,1.015323496,0.991486947,0.020431328,0.001135074
20190731,番剧,3,794,780,12,0,1.012755102,0.994897959,0.015306122,
20190731,番剧,4,136,134,2,0,1.007407407,0.992592593,0.014814815,
20190731,番剧,5,19,19,0,0,1,1,,
20190731,知识,1,80026,73681,0,108,1.064741884,0.98032198,,0.001436935
20190731,知识,2,19135,17388,1354,98,1.058059165,0.961459773,0.074868676,0.005418855
20190731,知识,3,7271,6703,516,8,1.03428165,0.953485064,0.073399716,0.00113798
20190731,知识,4,1686,1522,158,1,1.087040619,0.981302386,0.101869761,0.000644745
20190731,知识,5,208,192,16,0,1.072164948,0.989690722,0.082474227,
20190731,纪录片,1,16407,15247,0,34,1.064491014,0.989229871,,0.00220593
20190731,纪录片,2,1463,1369,79,8,1.025227751,0.959355291,0.055360897,0.005606167
20190731,纪录片,3,475,451,23,0,0.993723849,0.943514644,0.048117155,
20190731,纪录片,4,118,110,8,0,1,0.93220339,0.06779661,
20190731,纪录片,5,22,20,2,0,1.1,1,0.1,
20190731,舞蹈,1,50544,48144,0,64,1.034381139,0.985265226,,0.001309758
20190731,舞蹈,2,9148,8779,259,64,1.024068062,0.982760551,0.028993619,0.007164446
20190731,舞蹈,3,2996,2892,80,5,0.993698176,0.95920398,0.026533997,0.001658375
20190731,舞蹈,4,748,713,32,1,1.043235704,0.994421199,0.044630404,0.0013947
20190731,舞蹈,5,118,115,3,0,1.017241379,0.99137931,0.025862069,
20190731,音乐,0,3,1,0,2,3,1,,2
20190731,音乐,1,298097,276391,0,484,1.06701769,0.989322557,,0.001732445
20190731,音乐,2,31581,29627,1414,236,1.036734292,0.972588799,0.046418489,0.007747357
20190731,音乐,3,9004,8496,431,14,0.993380406,0.93733451,0.04755075,0.001544572
20190731,音乐,4,1689,1595,87,1,1.049720323,0.991298943,0.054070851,0.000621504
20190731,音乐,5,250,238,11,0,1.033057851,0.983471074,0.045454545,
20190731,鬼畜,1,13298,12548,0,37,1.050146095,0.990918424,,0.002921898
20190731,鬼畜,2,3621,3383,169,43,1.049869527,0.980864019,0.04899971,0.012467382
20190731,鬼畜,3,1453,1353,92,1,1.017507003,0.947478992,0.06442577,0.00070028
20190731,鬼畜,4,437,407,30,0,1.071078431,0.99754902,0.073529412,
20190731,鬼畜,5,76,74,2,0,1.027027027,1,0.027027027,
20190831,动画,0,4,4,0,0,1,1,,
20190831,动画,1,210397,196137,0,416,1.060169509,0.98831479,,0.002096183
20190831,动画,2,30670,28528,1618,179,1.043623248,0.970736355,0.055056486,0.006090921
20190831,动画,3,10029,9484,490,10,1.015594937,0.960405063,0.049620253,0.001012658
20190831,动画,4,2022,1879,126,2,1.058084772,0.98325484,0.065934066,0.001046572
20190831,动画,5,235,214,21,0,1.103286385,1.004694836,0.098591549,
20190831,国创,1,15575,14504,0,19,1.058515699,0.985727878,,0.001291287
20190831,国创,2,2881,2736,102,16,1.021631206,0.970212766,0.036170213,0.005673759
20190831,国创,3,1071,1024,45,1,1.009425071,0.965127238,0.042412818,0.000942507
20190831,国创,4,244,234,9,0,1.012448133,0.970954357,0.037344398,
